,class,cap-shape,cap-surface,cap-color,bruises,odor,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
1897,edible,2,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1898,edible,2,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1899,edible,5,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1900,edible,2,0,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
1901,edible,5,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1902,edible,2,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1903,edible,2,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1904,edible,5,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1905,edible,2,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1906,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1907,edible,5,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
1908,edible,2,2,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1909,edible,2,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1910,edible,5,3,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
1911,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
1912,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
1913,edible,5,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1914,edible,2,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1915,edible,2,3,9,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,5,1
1916,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
1917,edible,2,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1918,edible,2,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1919,edible,2,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
1920,edible,5,0,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
1921,edible,2,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1922,edible,5,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1923,edible,5,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1924,edible,5,3,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
1925,edible,2,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
1926,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1927,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1928,edible,2,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1929,edible,2,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1930,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
1931,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,1
1932,edible,5,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
1933,edible,2,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1934,edible,5,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1935,edible,5,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1936,edible,2,2,8,bruises is there,3,1,1,2,2,7,7,0,2,1,4,6,4,0
1937,edible,5,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1938,edible,5,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
1939,edible,5,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
1940,edible,5,3,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
1941,edible,2,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
1942,edible,5,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
1943,edible,2,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1944,edible,2,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1945,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
1946,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
1947,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
1948,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
1949,edible,5,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
1950,edible,5,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
1951,edible,5,3,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
1952,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
1953,edible,5,0,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,4,0
1954,edible,5,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
1955,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,1
1956,edible,5,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1957,edible,5,3,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
1958,edible,5,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
1959,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1960,edible,5,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
1961,edible,5,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
1962,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
1963,edible,2,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1964,edible,2,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1965,edible,2,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1966,edible,5,3,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
1967,edible,2,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1968,edible,2,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
1969,edible,2,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
1970,edible,5,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1971,edible,2,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
1972,poisonous,5,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
1973,edible,5,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
1974,edible,2,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1975,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,1
1976,edible,5,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
1977,edible,5,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
1978,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
1979,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
1980,edible,2,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
1981,edible,5,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
1982,edible,5,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
1983,edible,5,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1984,edible,5,3,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
1985,edible,5,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
1986,edible,5,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
1987,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,3,5
1988,edible,5,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
1989,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
1990,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
1991,edible,5,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
1992,edible,2,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
1993,edible,5,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
1994,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1995,edible,5,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
1996,edible,2,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
1997,edible,2,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,0,1
1998,edible,5,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
1999,edible,5,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
2000,edible,5,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2001,edible,5,3,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2002,edible,2,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
2003,edible,5,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2004,poisonous,2,3,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
2005,edible,5,3,9,bruises is there,3,0,4,2,3,7,7,0,2,1,4,3,3,1
2006,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
2007,edible,2,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
2008,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
2009,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
2010,edible,5,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
2011,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
2012,edible,5,0,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2013,edible,2,0,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
2014,edible,5,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
2015,edible,2,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
2016,edible,2,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
2017,edible,2,2,9,bruises is there,0,1,1,2,2,7,7,0,2,1,4,3,4,0
2018,edible,2,0,8,bruises is there,0,1,1,2,2,7,7,0,2,1,4,3,4,0
2019,edible,2,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
2020,edible,5,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2021,edible,5,3,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2022,edible,5,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2023,edible,5,0,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
2024,edible,5,0,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2025,edible,5,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2026,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,0,1
2027,edible,5,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2028,edible,5,2,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,0,1
2029,edible,0,3,8,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,3,3
2030,edible,5,3,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2031,edible,2,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
2032,edible,5,0,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2033,edible,2,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2034,edible,5,3,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,4,0
2035,edible,5,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
2036,edible,5,2,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
2037,edible,5,0,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,0,1
2038,edible,5,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,0,1
2039,edible,5,3,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2040,edible,2,0,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2041,edible,2,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2042,edible,5,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
2043,edible,2,2,4,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
2044,edible,5,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
2045,edible,5,3,9,bruises is there,0,0,4,2,3,7,7,0,2,1,4,3,3,4
2046,edible,5,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2047,edible,5,0,4,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
2048,edible,5,3,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2049,edible,2,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2050,edible,5,0,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,0,1
2051,edible,5,3,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,3,3
2052,edible,5,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
2053,edible,2,2,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
2054,edible,2,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2055,edible,2,0,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
2056,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2057,edible,5,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2058,edible,5,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
2059,edible,5,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,2,2,3
2060,edible,2,2,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
2061,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
2062,edible,2,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
2063,edible,5,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2064,edible,5,0,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,3,1
2065,edible,5,3,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2066,edible,5,3,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2067,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,4,5
2068,edible,2,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
2069,edible,5,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2070,edible,2,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2071,edible,5,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2072,edible,5,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2073,edible,5,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2074,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
2075,edible,5,2,9,bruises is there,3,0,2,2,2,7,7,0,2,1,4,2,2,3
2076,edible,5,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
2077,edible,2,3,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2078,edible,5,2,3,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
2079,edible,5,3,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2080,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
2081,edible,2,2,8,no bruises,5,1,3,0,2,7,7,0,2,1,0,3,3,1
2082,edible,5,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2083,edible,2,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,4,0
2084,edible,2,0,3,no bruises,5,1,3,2,0,7,7,0,2,1,0,2,3,1
2085,edible,2,0,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,2,3,1
2086,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
2087,edible,5,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2088,edible,5,0,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2089,poisonous,2,3,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,5
2090,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2091,edible,5,2,8,no bruises,5,1,3,2,0,7,7,0,2,1,0,3,0,1
2092,edible,0,2,8,bruises is there,0,0,2,2,2,7,7,0,2,1,4,3,3,3
2093,edible,5,2,8,no bruises,5,1,3,0,0,7,7,0,2,1,0,3,3,1
2094,edible,2,0,4,no bruises,5,1,3,0,0,7,7,0,2,1,0,2,3,1
2095,edible,5,3,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2096,edible,2,0,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2097,edible,5,0,3,no bruises,5,1,3,0,2,7,7,0,2,1,0,2,3,1
2098,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
2099,edible,5,2,4,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,0,1
2100,edible,5,3,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2101,edible,2,0,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2102,edible,5,3,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,4,0
2103,edible,5,0,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2104,edible,2,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,5,0
2105,edible,5,0,2,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2106,edible,2,0,4,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2107,edible,5,3,2,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,5,0
2108,edible,5,0,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2109,edible,2,0,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2110,edible,5,0,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2111,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2112,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,1
2113,edible,5,0,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2114,edible,5,3,3,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,4,0
2115,edible,5,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2116,edible,5,3,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2117,edible,5,3,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2118,edible,5,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2119,edible,5,3,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2120,edible,5,0,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2121,edible,2,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2122,edible,2,0,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2123,edible,5,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2124,edible,2,3,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,2,4,0
2125,edible,5,3,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2126,edible,5,0,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,5,0
2127,edible,5,3,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2128,poisonous,5,0,3,no bruises,2,0,1,1,1,0,0,0,2,1,2,1,5,1
2129,poisonous,2,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
2130,edible,5,0,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2131,edible,5,0,8,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
2132,edible,5,3,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2133,edible,2,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2134,edible,5,0,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2135,edible,5,3,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2136,edible,5,3,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2137,edible,5,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2138,edible,5,3,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2139,edible,5,0,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2140,edible,5,0,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2141,edible,5,3,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2142,edible,5,3,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2143,edible,5,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,2,5,0
2144,edible,2,3,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2145,edible,2,3,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2146,edible,5,3,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2147,poisonous,2,2,4,bruises is there,6,0,3,2,2,7,7,0,2,1,4,3,4,5
2148,edible,2,0,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,5,0
2149,poisonous,5,2,8,bruises is there,6,0,3,2,2,7,7,0,2,1,4,2,3,1
2150,edible,5,0,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,5,0
2151,edible,2,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2152,edible,5,3,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2153,edible,2,0,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2154,edible,5,0,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2155,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2156,edible,5,3,4,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2157,edible,2,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,4,0
2158,edible,2,0,4,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,5,0
2159,edible,5,0,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,4,0
2160,edible,5,0,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2161,edible,5,0,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2162,edible,2,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2163,edible,5,3,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2164,edible,2,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2165,edible,5,0,2,bruises is there,5,1,1,2,2,7,6,0,2,1,4,3,5,0
2166,edible,5,3,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,3,5,0
2167,edible,5,0,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2168,edible,5,3,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,5,0
2169,edible,5,3,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,4,0
2170,edible,5,3,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2171,edible,5,0,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2172,edible,2,0,3,bruises is there,5,1,1,2,2,3,3,0,2,1,4,3,4,0
2173,edible,5,3,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,4,0
2174,edible,5,3,2,bruises is there,5,1,1,2,2,7,3,0,2,1,4,3,5,0
2175,edible,2,0,4,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,4,0
2176,edible,2,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,2,5,0
2177,edible,5,3,2,bruises is there,5,1,1,2,2,7,7,0,2,1,4,3,4,0
2178,poisonous,5,0,3,no bruises,2,0,1,1,1,4,6,0,2,1,2,1,5,0
2179,edible,5,3,3,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2180,edible,5,0,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,3,5,0
2181,edible,5,3,4,bruises is there,5,1,1,2,2,3,6,0,2,1,4,3,4,0
2182,edible,2,0,4,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,5,0
2183,edible,5,3,2,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2184,edible,2,0,4,bruises is there,5,1,1,2,2,3,3,0,2,1,4,2,4,0
2185,edible,2,3,4,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2186,edible,2,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2187,edible,5,0,2,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,5,0
2188,edible,5,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2189,edible,5,0,3,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2190,edible,5,0,4,bruises is there,5,1,1,2,2,6,7,0,2,1,4,2,4,0
2191,edible,5,0,3,bruises is there,5,1,1,2,2,7,3,0,2,1,4,2,5,0
2192,edible,5,2,3,no bruises,5,1,3,2,2,7,7,0,2,1,0,3,3,1
2193,edible,5,3,2,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2194,edible,2,0,3,bruises is there,5,1,1,2,2,6,3,0,2,1,4,2,5,0
2195,edible,5,3,2,bruises is there,5,1,1,2,2,3,7,0,2,1,4,3,4,0
2196,edible,2,0,3,bruises is there,5,1,1,2,2,3,6,0,2,1,4,2,4,0
2197,edible,5,0,3,bruises is there,5,1,1,2,2,7,6,0,2,1,4,2,5,0
2198,edible,5,0,3,bruises is there,5,1,1,2,2,6,6,0,2,1,4,3,4,0
